1687242625600,-1.236671280177818,1.16149,-0.0234047339825915,2.27537,68.28809999999999,0.674244,-0.9514184488929214,0.709481,-0.0578781523817051,37.5744,59.15009999999995,306.034,-1.0129353073662164,0.715444,0.1150166239818003,40.9445,87.14247999999999,45.732
1687242625656,-1.2370841556285097,1.16164,-0.0233472591862343,2.2479,68.18309999999997,0.694274,-0.9514732449657228,0.709428,-0.0578256019258979,37.6212,59.13409999999999,306.017,-1.0129409801823412,0.715452,0.1149488284129391,40.9263,87.13786,45.668
1687242625711,-1.2375477022293138,1.16194,-0.0232441790771796,2.07102,68.03309999999999,0.666081,-0.9513864554044696,0.709385,-0.0578510729301472,37.635,59.16110000000003,306.049,-1.0129440450765947,0.715428,0.1150446086636342,40.9047,87.11022,45.6643
1687242625766,-1.2379236391503523,1.16212,-0.0232480250360941,1.97863,67.95709999999997,0.66505,-0.9512927541025238,0.709286,-0.0578877085141287,37.6673,59.17610000000002,306.047,-1.0129685894901572,0.715443,0.1150972434597569,40.9174,87.06470999999999,45.6339
1687242625823,-1.2382107258962396,1.16224,-0.023231065073362,1.96602,67.95209999999997,0.670124,-0.9513884313062893,0.709223,-0.0578022907017028,37.6992,59.18309999999997,306.124,-1.0130366029950415,0.715536,0.1150229180727526,40.8896,87.07565,45.6248
1687242625878,-1.2383715921040097,1.1623,-0.0232186190620438,1.93645,67.93510000000003,0.681051,-0.9515494476879184,0.709044,-0.0576241705600931,37.8074,59.149099999999976,306.147,-1.0130953838183705,0.715571,0.1149885031804995,40.9205,87.06717,45.6454
1687242625934,-1.23835557889332,1.16225,-0.023088268507448,1.92301,67.87109999999996,0.690729,-0.9516398569991424,0.709036,-0.0575820593211656,37.8093,59.10609999999997,306.127,-1.0131376861533965,0.715372,0.1149884536694208,40.9679,87.04222,45.6376
1687242625990,-1.238138368133746,1.16238,-0.022988741747603,1.91135,67.8501,0.704402,-0.9516692588183828,0.709083,-0.0575979020805635,37.7871,59.14509999999996,306.168,-1.013165588976791,0.71526,0.1150812527666503,41.0526,86.98388,45.6223
1687242626047,-1.2379073069690962,1.16257,-0.0230357372600555,1.80611,67.91610000000003,0.728742,-0.9518469575978676,0.708797,-0.0574328217856473,37.8794,59.12310000000002,306.175,-1.0131285131565382,0.715429,0.1150306828788455,41.0147,87.00004,45.6323
1687242626101,-1.2377941472244371,1.1625,-0.0231442267166339,1.8212,67.96109999999999,0.743807,-0.9520867349545256,0.708613,-0.0570983093206566,37.9506,58.98410000000001,306.139,-1.0130549398283129,0.715397,0.114959717356415,41.0535,87.0201,45.6438
1687242626157,-1.2377212633887322,1.1625,-0.0233251243299209,1.89737,67.90509999999995,0.634541,-0.952245483345576,0.708673,-0.0569101166312692,37.9621,58.941100000000006,306.184,-1.0130265025103995,0.715146,0.1149151828871817,41.1408,86.96153,45.6185
1687242626213,-1.237669201783178,1.16242,-0.0233731434847146,1.81092,67.93110000000001,0.600903,-0.9522208829142864,0.708665,-0.0569637548525332,38.0006,58.93209999999999,306.158,-1.0130209799981715,0.71491,0.1148896297688066,41.2566,86.86453,45.4871
1687242626267,-1.2376822059314594,1.16252,-0.0235356154580745,1.81903,67.95609999999999,0.619174,-0.9521518642738328,0.708668,-0.0571735998364377,38.0264,58.98810000000003,306.173,-1.0130721119176744,0.714755,0.1149368836237599,41.2904,86.85034999999999,45.5451
1687242626323,-1.2378607382005553,1.16233,-0.0235460805854714,1.82326,67.95209999999997,0.584957,-0.9521224395975564,0.708719,-0.0573077620085506,38.0128,59.03610000000003,306.194,-1.013100885997322,0.714653,0.1151431153922643,41.3645,86.58426,45.3735
1687242626379,-1.2381134489500816,1.16229,-0.0236257639405331,1.82003,67.96910000000003,0.598102,-0.9520922902277602,0.708606,-0.0571946306004409,38.0346,59.00509999999997,306.239,-1.0131952258355406,0.714337,0.1156760353627335,41.546,86.08672,45.0884
1687242626435,-1.2383163425119923,1.16245,-0.0235647385971497,1.74633,67.95609999999999,0.62175,-0.9522305256411372,0.708602,-0.057012029668109,38.031,58.986099999999965,306.285,-1.013239664689512,0.714108,0.1160823542993556,41.6738,85.79651,44.9516
1687242626491,-1.2384057553602528,1.1624,-0.0233946299478516,1.7304,67.90009999999995,0.642253,-0.9522262951896427,0.708371,-0.057062280571386,38.1185,59.0231,306.27,-1.013196328994055,0.714262,0.1161126281742195,41.5809,85.81518,44.9192
1687242626546,-1.2383584392086884,1.16247,-0.0232185823923414,1.73864,67.85410000000002,0.664757,-0.9521673468707772,0.708246,-0.0572188421749257,38.178,59.111099999999965,306.297,-1.0131413518128922,0.714267,0.1159923897047041,41.5621,85.92392,44.9963
1687242626602,-1.23819755024161,1.16212,-0.0230373903663787,1.80313,67.83709999999996,0.590679,-0.9521678082815777,0.708237,-0.0571106087369313,38.1661,59.0951,306.342,-1.0132146238081474,0.714273,0.1158489165897616,41.5583,85.99113,45.0064
1687242626658,-1.2381190215406055,1.16212,-0.0229959333631277,1.86932,67.89710000000002,0.714697,-0.9523707291947866,0.70803,-0.0568543336835561,38.2266,59.05709999999999,306.336,-1.013293435865073,0.714161,0.1158409191099594,41.5866,86.0094,45.0251
1687242626714,-1.238148550276985,1.16205,-0.0229689798155349,1.86019,67.91110000000003,0.721587,-0.9525758905613948,0.707839,-0.0567407254811609,38.287,59.05409999999995,306.363,-1.013357165326768,0.713905,0.1156507604506455,41.6283,86.06289,45.028
1687242626769,-1.2381517663024273,1.16192,-0.0229226187631272,1.89152,67.87810000000002,0.70555,-0.9525976237151388,0.707749,-0.0566847147676469,38.2894,59.02509999999995,306.362,-1.0134076355649655,0.713707,0.1154715869172867,41.6866,86.09394999999999,45.0465
1687242626825,-1.2381216830960549,1.16208,-0.0229466512555977,1.87904,67.87810000000002,0.73065,-0.9525990149839112,0.707533,-0.0566874632892863,38.3599,59.06510000000003,306.359,-1.0134065207178584,0.713561,0.1154780372751006,41.7203,86.07833,45.0432
1687242626881,-1.2380835749145838,1.16211,-0.0230348145501424,1.775,67.91909999999996,0.731741,-0.9526531355906628,0.707217,-0.0566263044802327,38.4199,59.06510000000003,306.393,-1.0133044608861326,0.713423,0.1157484980684665,41.7576,85.97585,45.0017
1687242626936,-1.2380006152358938,1.16231,-0.0233446062571193,1.78657,67.93910000000005,0.735002,-0.952664277169361,0.706957,-0.0565732901875929,38.5183,59.08209999999997,306.39,-1.013277229959545,0.713374,0.1159894182972502,41.7822,85.92303,45.0214
1687242626992,-1.2380930007648565,1.16229,-0.0235753910140647,1.751,67.9701,0.657122,-0.9525982564603668,0.706971,-0.0564959368038019,38.5257,59.08510000000001,306.452,-1.0131521047485894,0.713502,0.1161023507176765,41.7821,85.89698,45.0264
1687242627047,-1.2382515517111194,1.16239,-0.0235970983270964,1.73306,67.9801,0.646576,-0.9523487359837252,0.707159,-0.0566736505391645,38.5117,59.16210000000001,306.434,-1.0130723452842498,0.71369,0.1161114076403471,41.7165,85.90671999999999,45.0004
1687242627103,-1.2384149267304487,1.16257,-0.0234265344298052,1.66183,67.92010000000005,0.689874,-0.9520922047442336,0.707211,-0.0569471335243116,38.5287,59.25909999999999,306.44,-1.013016920458682,0.713651,0.1162996576302828,41.7458,85.86587,45.0047
1687242627159,-1.2385094190568706,1.16261,-0.0231852540944121,1.65399,67.82709999999997,0.675822,-0.9518757176370842,0.706933,-0.0571743581322175,38.6232,59.36310000000003,306.458,-1.0129228649991309,0.713647,0.1165314126097948,41.748,85.84559,45.0479
1687242627215,-1.2385901180510004,1.16259,-0.0229609429659623,1.63248,67.74710000000005,0.685501,-0.9519358294449608,0.706697,-0.0571731495984684,38.6862,59.3741,306.483,-1.0128392770371646,0.71395,0.1166807535037734,41.6654,85.82903999999999,45.0237
1687242627271,-1.2387025078715197,1.16242,-0.0226377457842857,1.66738,67.62109999999996,0.651051,-0.9520551329487532,0.706536,-0.0571707907888478,38.7794,59.38909999999999,306.468,-1.012811596927664,0.714105,0.116834188543898,41.6269,85.82481,45.0718
1687242627327,-1.2388069170923457,1.1625,-0.0224882067438767,1.62198,67.48109999999997,0.632233,-0.9519608451593338,0.706492,-0.0573332525467061,38.786,59.49310000000003,306.546,-1.012861686326291,0.713953,0.1169329244651485,41.6664,85.75376,45.0006
1687242627382,-1.2389386636377409,1.16228,-0.0223450771250816,1.689,67.40409999999997,0.676485,-0.95191202743232,0.706605,-0.057523994570207,38.7726,59.5231,306.514,-1.0128752551042233,0.71371,0.1166784559636293,41.7031,85.80268,44.9996
1687242627438,-1.2390984804043406,1.16206,-0.022261814882056,1.77231,67.40409999999997,0.672569,-0.9519295991376714,0.706694,-0.0576980128599671,38.7393,59.58410000000004,306.55,-1.0129685346487476,0.713496,0.1163674658406778,41.7647,85.86135999999999,44.9733
1687242627493,-1.239335942229844,1.1619,-0.0221933514507329,1.81745,67.4031,0.703323,-0.9520343751017932,0.706688,-0.0579705187999801,38.7618,59.65409999999997,306.581,-1.01305622711636,0.713425,0.1160595780670913,41.7253,85.88522,44.9095
1687242627549,-1.2395226225383256,1.1619,-0.0220355493518075,1.75074,67.41809999999998,0.678424,-0.9522181993797536,0.706759,-0.0583735358279483,38.7617,59.72209999999996,306.525,-1.0129265124346676,0.713175,0.1157698666911438,41.7945,85.91271,44.8499
1687242627604,-1.239625906055133,1.16216,-0.0220934367870242,1.67026,67.59310000000005,0.600221,-0.9524111336467456,0.706985,-0.059045910588495,38.6521,59.93209999999999,306.631,-1.0126779217741149,0.712974,0.1153338954380937,41.8157,86.0475,44.8317
