1.136591404987234,0.971171,0.5358737964624316,11.1517,348.13399,67.6682
1.1270590720685851,0.971169,0.5279171951232365,11.1661,347.63179,67.4238
1.1264774315761663,0.971342,0.5275696203899938,11.1813,347.25085,66.7757
1.1264461073535212,0.971286,0.5276103640161908,11.1152,347.2518,66.7754
1.1264708329760238,0.971177,0.5274927262518807,11.1309,347.25393,66.8813
1.1260820732745296,0.970842,0.5277290124014835,11.1259,347.19542,67.0132
1.125672132481803,0.970765,0.5279416265977614,11.1791,347.35713,67.1147
1.125288905124486,0.970806,0.5278723789797249,10.9587,347.29918,67.4069
1.125140494502025,0.970874,0.5278439021972396,10.8974,347.26406,67.3343
1.1261905030670782,0.970986,0.5287900882800558,11.155,347.62332,66.0882
1.1266382541950408,0.970777,0.529053089073606,11.1308,347.53821,66.0556
1.1270062082092682,0.970844,0.5294903040475193,11.0713,347.64591,65.7142
1.1272075442328404,0.97111,0.529467808367662,10.9176,347.58788,65.4528
1.127218589703639,0.971679,0.529269634813486,10.542,347.34058,64.9064
1.1271261998738094,0.972018,0.5289784766445398,10.2823,347.33166,64.8139
1.1270011280940415,0.972273,0.528696706774068,10.083,347.35772,64.8419
1.1276726190101984,0.9725,0.530784019032774,9.82196,347.21416,64.7906
1.1311210691035487,0.972834,0.5401892389145576,9.60367,347.13528,64.618
1.1369718684775652,0.973372,0.5528844664935973,9.32176,346.89638,64.2145
1.145298765199935,0.973568,0.5673890582845474,9.32527,346.9224,64.0752
1.1565325049228028,0.973806,0.583141459177579,9.27679,346.77751,63.7774
1.1691144275210694,0.974014,0.5993190264163465,9.17667,346.76441,63.7117
1.1822360142011434,0.974304,0.6160503620736778,9.04765,346.65962,63.528
1.1958231192629478,0.974479,0.6338404706603245,8.9652,346.72297,63.6088
1.209583083007843,0.974529,0.6521566070459474,8.94493,346.75093,63.6158
1.2233445183023923,0.974498,0.6705142124187948,8.97488,346.80531,63.6912
1.2373171868454504,0.974319,0.6890753486582084,9.13538,346.83873,63.7623
1.251161210710983,0.973942,0.7077037767756358,9.4852,346.77906,63.6561
1.263994688190738,0.972472,0.7253881126220438,10.8347,347.44286,64.2725
1.2680205048251565,0.971678,0.7316384173900676,11.3811,347.44036,64.5509
1.267937656394376,0.971523,0.7315561183164565,11.4013,347.16593,64.5324
1.2677489108533906,0.971212,0.7315299876685863,11.6165,347.62358,65.4637
1.2676230258991104,0.971292,0.7314852334700589,11.5938,347.30162,65.153
